oid,x,y,AREA,PERIMETER,ESRI_NUM,ESRI_ID,AREA1,PERIMETER1,CNTYPT_,CNTYPT_ID,GEOGLOBE_P,PINYIN,CLASS,ID,PN,ADCODE93
1342,110.67886,30.204006,0,0,0,0,0,0,0,0,五峰土家族自治县,Wufeng Tujiazu Zizhixian,AI,0,0,0
1343,103.86925,30.200752,0,0,0,0,0,0,0,0,彭山县,Pengshan Xian,AI,0,0,0
1344,111.77278,30.178774,0,0,0,0,0,0,0,0,松滋县,Songzi Xian,AI,6,0,0
1345,121.24129,30.174122,0,0,0,0,0,0,0,0,慈溪市,Cixi Shi,AH,0,0,0
1346,105.821,30.173649,0,0,0,0,0,0,0,0,潼南县,Tongnan Xian,AI,0,0,0
1347,120.25893,30.161488,0,0,0,0,0,0,0,0,萧山市,Xiaoshan Shi,AH,0,0,0
1348,102.92673,30.15958,0,0,0,0,0,0,0,0,芦山县,Lushan Xian,AI,0,0,0
1349,116.1142,30.151213,0,0,0,0,0,0,0,0,宿松县,Susong Xian,AI,0,0,0
1350,116.67433,30.123537,0,0,0,0,0,0,0,0,望江县,Wangjiang Xian,AI,0,0,0
1351,104.65019,30.122671,0,0,0,0,0,0,0,0,资阳县,Ziyang Xian,AI,0,0,2
1352,105.32452,30.1127,0,0,0,0,0,0,0,0,安岳县,Anyue Xian,AI,0,0,0
1353,117.01768,30.09761,0,0,0,0,0,0,0,0,东至县,Dongzhi Xian,AI,0,0,0
1354,103.09607,30.094233,0,0,0,0,0,0,0,0,名山县,Mingshan Xian,AI,0,0,0
1355,114.96296,30.093138,0,0,0,0,0,0,0,0,大冶县,Daye Xian,AI,0,0,0
1356,115.93494,30.079201,0,0,0,0,0,0,0,0,黄梅县,Huangmei Xian,AI,0,0,0
1357,102.7505,30.078638,0,0,0,0,0,0,0,0,天全县,Tianquan Xian,AI,0,0,0
1358,118.58411,30.077772,0,0,0,0,0,0,0,0,绩溪县,Jixi Xian,AI,0,0,0
1359,112.22649,30.057533,0,0,0,0,0,0,0,0,公安县,Gong'an Xian,AI,0,0,0
1360,96.91629,30.053537,0,0,0,0,0,0,0,0,八宿县,Baxoi Xian,AI,0,0,0
1361,119.94775,30.053434,0,0,0,0,0,0,0,0,富阳县,Fuyang Xian,AI,0,0,0
1362,101.95849,30.052546,0,0,0,0,0,0,0,0,康定县,Kangding(Dardo) Xian,AI,0,0,0
1363,103.83146,30.050497,0,0,0,0,0,0,0,0,眉山县,Meishan Xian,AI,0,0,0
1364,121.15276,30.049067,0,0,0,0,0,0,0,0,余姚市,Yuyao Shi,AH,0,0,0
1365,101.00568,30.030823,0,0,0,0,0,0,0,0,雅江县,Yajiang(Nyagquka) Xian,AI,0,0,0
1366,103.51226,30.02619,0,0,0,0,0,0,0,0,丹棱县,Danling Xian,AI,3,0,0
1367,120.87675,30.017284,0,0,0,0,0,0,0,0,上虞县,Shangyu Xian,AI,0,0,0
1368,99.114258,30.011551,0,0,0,0,0,0,0,0,巴塘县,Batang Xian,AI,0,0,7
1369,120.57826,30.004515,0,0,0,0,0,0,0,0,绍兴县,Shaoxing Xian,AI,0,0,0
1370,104.14377,30.004446,0,0,0,0,0,0,0,0,仁寿县,Renshou Xian,AI,0,0,0
1371,106.25956,30.003942,0,0,0,0,0,0,0,0,合川县,Hechuan Xian,AI,0,0,0
1372,100.26836,29.993374,0,0,0,0,0,0,0,0,理塘县,Litang Xian,AI,0,0,6
1373,108.11845,29.992769,0,0,0,0,0,0,0,0,石柱土家族自治县,Shizhu Tujiazu Zizhixian,AI,0,0,0
1374,109.48023,29.989573,0,0,0,0,0,0,0,0,宣恩县,Xuan'en Xian,AI,0,0,0
1375,113.89558,29.975599,0,0,0,0,0,0,0,2,嘉鱼县,Jiayu Xian,AI,0,0,0
1376,117.93021,29.933117,0,0,0,0,0,0,0,0,黟县,Yi Xian,AI,0,0,0
1377,102.24074,29.923153,0,0,0,0,0,0,0,0,泸定县,Luding Xian,AI,0,0,0
1378,103.36971,29.912813,0,0,0,0,0,0,0,0,洪雅县,Hongya Xian,AI,0,0,0
1379,116.55122,29.896095,0,0,0,0,0,0,0,0,彭泽县,Pengze Xian,AI,0,0,0
1380,91.26062,29.895348,0,0,0,0,0,0,0,0,林周县,Lhuunzhub Xian,AI,0,0,0
1381,110.02555,29.892548,0,0,0,0,0,0,0,0,鹤峰县,Hefeng Xian,AI,0,0,0
1382,107.71456,29.887396,0,0,0,0,0,0,0,0,丰都县,Fengdu Xian,AI,0,0,0
1383,93.242683,29.887054,0,0,0,0,0,0,0,0,工布江达县,Gongbo'gyamda Xian,AI,0,0,0
1384,121.54266,29.866316,0,0,0,0,0,0,0,0,鄞县,Yin Xian,AI,0,0,0
1385,118.43394,29.86577,0,0,0,0,0,0,0,0,歙县,She Xian,AI,0,0,0
1386,95.745041,29.86479,0,0,0,0,0,0,0,0,波密县,Bomi(Bowo) Xian,AI,0,0,0
1387,115.55716,29.855417,0,0,0,0,0,0,0,0,武穴市,Wuxue Shi,AH,8,0,0
1388,117.70698,29.854147,0,0,0,0,0,0,0,0,祁门县,Qimen Xian,AI,0,0,4
1389,106.04175,29.852438,0,0,0,0,0,0,0,0,铜梁县,Tongliang Xian,AI,0,0,0
1390,103.84511,29.837276,0,0,0,0,0,0,0,0,青神县,Qingshen Xian,AI,0,0,0
1391,107.06115,29.833637,0,0,0,0,0,0,0,0,长寿县,Changshou Xian,AI,0,0,0
1392,91.725586,29.833454,0,0,0,0,0,0,0,0,墨竹工卡县,Maizhokunggar Xian,AI,0,0,0
1393,115.20963,29.83013,0,0,0,0,0,0,0,0,阳新县,Yangxin Xian,AI,0,0,0
1394,112.90025,29.815758,0,0,0,0,0,0,0,0,监利县,Jianli Xian,AI,0,0,0
1395,113.46259,29.813757,0,0,0,0,0,0,0,0,洪湖市,Honghu Shi,AH,0,0,0
1396,119.66494,29.802458,0,0,0,0,0,0,0,0,桐庐县,Tonglu Xian,AI,0,0,0
1397,102.83732,29.795326,0,0,0,0,0,0,0,0,荥经县,Yingjing Xian,AI,0,0,0
1398,104.84836,29.784748,0,0,0,0,0,0,0,0,资中县,Zizhong Xian,AI,0,0,1
1399,118.17577,29.781191,0,0,1,1,0,0,0,0,休宁县,Xiuning Xian,AI,0,0,0
1400,103.57242,29.74136,0,0,2,2,0,0,0,0,夹江县,Jiajiang Xian,AI,0,0,0
1401,116.21802,29.734993,0,0,3,3,0,0,0,0,湖口县,Hukou Xian,AI,0,0,0
1402,106.62262,29.724749,0,0,4,4,0,0,0,0,江北县,Jiangbei Xian,AI,0,0,0
1403,112.40646,29.72431,0,0,5,5,0,0,0,0,石首市,Shishou Shi,AH,0,0,0
1404,120.22766,29.713137,0,0,6,6,0,0,0,0,诸暨市,Zhuji Shi,AH,0,0,0
1405,105.71049,29.711468,0,0,7,7,0,0,0,0,大足县,Dazu Xian,AI,0,0,0
1406,113.87461,29.708353,0,0,8,8,0,0,0,0,蒲圻市,Puqi Shi,AH,0,0,0
1407,89.093819,29.687109,0,0,9,9,0,0,0,0,南木林县,Namling Xian,AI,0,0,0
1408,115.65448,29.685339,0,0,0,0,0,0,0,0,瑞昌市,Ruichang Shi,AH,0,0,0
1409,98.586586,29.680418,0,0,0,0,0,0,0,0,芒康县,Mangkam Xian,AI,0,0,0
1410,97.843048,29.677557,0,0,0,0,0,0,0,0,左贡县,Zogang Xian,AI,0,0,0
1411,109.14426,29.676367,0,0,0,0,0,0,0,0,咸丰县,Xianfeng Xian,AI,0,0,0
1412,91.353333,29.671459,0,0,0,0,0,0,0,0,达孜县,Dagzee Xian,AI,0,0,0
1413,90.953522,29.661907,0,0,0,0,0,0,0,0,堆龙德庆县,Doilungdeeqeen Xian,AI,0,0,0
1414,104.07744,29.65851,0,0,0,0,0,0,0,0,井研县,Jingyan Xian,AI,0,0,0
1415,121.40691,29.651657,0,0,0,0,0,0,0,0,奉化市,Fenghua Shi,AH,0,0,0
1416,84.175194,29.650202,0,0,0,0,0,0,0,5,仲巴县,Zhongba Xian,AI,0,0,0
1417,111.75699,29.640152,0,0,0,0,0,0,0,0,澧县,Li Xian,AI,0,0,0
1418,111.8762,29.63579,0,0,0,0,0,0,0,0,津市市,Jinshi Shi,AH,0,0,0
1419,115.89149,29.610123,0,0,0,0,0,0,0,0,九江县,Jiujiang Xian,AI,0,0,0
1420,119.03929,29.602446,0,0,0,0,0,0,0,0,淳安县,Chuna'an Xian,AI,0,0,0
1421,103.48222,29.60173,0,0,0,0,0,0,0,0,峨眉山市,Emeishan Shi,AH,0,0,0
1422,106.21726,29.599508,0,0,0,0,0,0,0,0,璧山县,Bishan Xian,AI,0,0,0
1423,114.50382,29.597151,0,0,0,0,0,0,0,0,通山县,Tongshan Xian,AI,0,0,0
1424,111.37361,29.588543,0,0,0,0,0,0,0,0,石门县,Shimen Xian,AI,0,0,0
1425,120.81528,29.58749,0,0,0,0,0,0,0,0,嵊县,Sheng Xian,AI,0,0,0
1426,94.484245,29.580338,0,0,0,0,0,0,0,0,林芝县,Nyingchi Xian,AI,0,0,0
1427,114.04384,29.548801,0,0,0,0,0,0,0,4,崇阳县,Chongyang Xian,AI,0,0,0
1428,108.78371,29.526186,0,0,0,0,0,0,0,0,黔江土家族苗族自治县,Qianjiang Tujiazu Miaozu Zizhixian,AI,0,0,0
1429,104.65919,29.524572,0,0,0,0,0,0,0,0,威远县,Weiyuan Xian,AI,0,0,0
1430,112.55929,29.518757,0,0,0,0,0,0,0,0,华容县,Huarong Xian,AI,0,0,0
1431,109.40482,29.505201,0,0,0,0,0,0,0,0,来凤县,Laifeng Xian,AI,0,0,0
1432,120.90211,29.494654,0,0,0,0,0,0,0,0,新昌县,Xinchang Xian,AI,6,0,0
1433,105.77257,29.491501,0,0,0,0,0,0,0,0,双桥区,Shuangqiao Qu,AI,0,0,0
1434,119.27213,29.480106,0,0,0,0,0,0,0,0,建德县,Jiande Xian,AI,0,0,0
1435,121.86618,29.474428,0,0,0,0,0,0,0,0,象山县,Xiangshan Xian,AI,0,0,0
1436,113.44913,29.473249,0,0,0,0,0,0,0,0,临湘县,LinXiang Xian,AI,0,0,0
1437,104.42037,29.463898,0,0,0,0,0,0,0,0,荣县,Rong Xian,AI,0,0,0
1438,119.88367,29.458708,0,0,0,0,0,0,0,0,浦江县,Pujiang Xian,AI,0,0,0
1439,109.4379,29.458569,0,0,0,0,0,0,0,0,龙山县,Longshan Xian,AI,0,0,0
1440,116.04112,29.453485,0,0,0,0,0,0,0,0,星子县,Xingzi Xian,AI,0,0,0
1441,111.65202,29.448666,0,0,0,0,0,0,0,0,临澧县,Linli Xian,AI,0,0,0
1442,90.162506,29.432381,0,0,0,0,0,0,0,0,尼木县,Nyeemo Xian,AI,0,0,0
1443,88.259163,29.427794,0,0,0,0,0,0,0,0,谢通门县,Xaitongmoin Xian,AI,0,0,0
1444,111.12171,29.426342,0,0,0,0,0,0,0,0,慈利县,Cili Xian,AI,0,0,0
1445,105.59631,29.412771,0,0,0,0,0,0,0,4,荣昌县,Rongchang Xian,AI,0,0,0
1446,112.1674,29.40868,0,0,0,0,0,0,0,0,安乡县,Anxiang Xian,AI,0,0,0
1447,110.16237,29.392685,0,0,0,0,0,0,0,3,桑植县,Sangzhi Xian,AI,0,0,0
1448,117.23636,29.382742,0,0,0,0,0,0,0,0,浮梁县,Fuliang Xian,AI,0,0,0
1449,106.52355,29.379204,0,0,0,0,0,0,0,0,巴县,Ba Xian,AI,0,0,0
1450,112.40821,29.366085,0,0,0,0,0,0,0,0,南县,Nan Xian,AI,0,0,0
1451,105.89661,29.360287,0,0,0,0,0,0,0,0,永川县,Yongchuan Xian,AI,0,0,0
1452,90.729866,29.356596,0,0,0,0,0,0,0,0,曲水县,Quuxuu Xian,AI,0,0,0
1453,102.67693,29.354038,0,0,0,0,0,0,0,0,汉源县,Hanyuan Xian,AI,0,0,0
1454,105.27304,29.34938,0,0,0,0,0,0,0,0,隆昌县,Longchang Xian,AI,0,0,4
1455,115.74503,29.330564,0,0,0,0,0,0,0,0,德安县,De'an Xian,AI,0,0,0
1456,107.74444,29.31547,0,0,0,0,0,0,0,0,武隆县,Wulong Xian,AI,0,0,0
1457,85.221313,29.314558,0,0,0,0,0,0,0,0,萨嘎县,Saga Xian,AI,0,0,0
1458,120.07162,29.300087,0,0,0,0,0,0,0,0,义乌市,Yiwu Shi,AH,0,0,0
1459,108.17096,29.292057,0,0,0,0,0,0,0,0,彭水苗族土家族自治县,Pengshui Miaozu Tujiazu Zizhixian,AI,0,0,0
1460,107.10468,29.168348,0,0,0,0,0,0,0,0,南川县,Nanchuan Xian,AI,0,0,0
1461,118.40488,29.14485,0,0,0,0,0,0,0,0,开化县,Kaihua Xian,AI,0,0,0
1462,113.11295,29.140289,0,0,0,0,0,0,0,0,岳阳县,Yueyang Xian,AI,0,0,0
1463,121.02656,29.138258,0,0,0,0,0,0,0,0,天台县,Tiantai Xian,AI,0,0,0
1464,92.582596,29.137484,0,0,0,0,0,0,0,0,加查县,Gyaca Xian,AI,0,0,0
1465,121.37657,29.109299,0,0,0,0,0,0,0,0,三门县,Sanmen Xian,AI,0,0,0
1466,119.64992,29.104712,0,0,0,0,0,0,0,0,金华县,Jinhua Xian,AI,0,0,0
1467,89.253647,29.100878,0,0,0,0,0,0,0,0,白朗县,Bainang Xian,AI,0,0,0
1468,87.635918,29.085146,0,0,0,0,0,0,0,0,拉孜县,Lhazee Xian,AI,0,0,0
1469,92.205307,29.056973,0,0,0,0,0,0,0,0,曲松县,Qusum Xian,AI,0,0,0
1470,120.4314,29.050676,0,0,0,0,0,0,0,0,磐安县,Pan'an Xian,AI,0,0,0
1471,115.80976,29.04734,0,0,0,0,0,0,0,0,永修县,Yongxiu Xian,AI,0,0,0
1472,93.09594,29.04554,0,0,0,0,0,0,0,0,朗县,Nang Xian,AI,1,0,0
1473,114.55963,29.038708,0,0,0,0,0,0,0,0,修水县,Xiushui Xian,AI,0,0,0
1474,100.29718,29.036667,0,0,0,0,0,0,0,0,稻城县,Daocheng(Dabba) Xian,AI,0,0,9
1475,119.17238,29.034788,0,0,0,0,0,0,0,0,龙游县,Longyou Xian,AI,0,0,0
1476,91.679169,29.028172,0,0,0,0,0,0,0,0,琼结县,Qonggyai Xian,AI,0,0,0
1477,106.63931,29.025259,0,0,0,0,0,0,0,0,綦江县,Qijiang Xian,AI,0,0,0
1478,109.85261,29.005901,0,0,0,0,0,0,0,0,永顺县,Yongshun Xian,AI,0,0,0
1479,101.51363,29.004007,0,0,0,0,0,0,0,0,九龙县,Jiulong(Gyaisi) Xian,AI,0,0,0
1480,116.66383,28.994167,0,0,0,0,0,0,0,0,波阳县,Boyang Xian,AI,0,0,0
1481,102.7652,28.969839,0,0,0,0,0,0,0,0,甘洛县,Ganluo Xian,AI,9,0,0
1482,90.399757,28.968317,0,0,0,0,0,0,0,7,浪卡子县,Nagarzee Xian,AI,0,0,0
1483,117.12409,28.964994,0,0,0,0,0,0,0,6,乐平县,Leping Xian,AI,0,0,0
1484,103.90469,28.96217,0,0,0,0,0,0,0,0,沐川县,Muchuan Xian,AI,0,0,0
1485,118.86765,28.956821,0,0,0,0,0,0,0,0,衢县,Qu Xian,AI,1,0,1
1486,117.58012,28.953411,0,0,0,0,0,0,0,9,德兴市,Dexing Shi,AH,0,0,0
1487,99.798874,28.926657,0,0,0,0,0,0,0,0,乡城县,Xiangcheng(Qagcheeng) Xian,AI,0,0,8
1488,89.598824,28.919807,0,0,0,0,0,0,0,0,江孜县,Gyangzee Xian,AI,0,0,0
1489,111.96997,28.911768,0,0,0,0,0,0,0,0,汉寿县,Hanshou Xian,AI,0,0,0
1490,105.43388,28.907078,0,0,0,0,0,0,0,0,泸县,Lu Xian,AI,0,0,0
1491,118.50266,28.903732,0,0,0,0,0,0,0,0,常山县,Changshan Xian,AI,0,0,0
1492,111.47777,28.901598,0,0,0,0,0,0,0,0,桃源县,Taoyuan Xian,AI,0,0,0
1493,88.008987,28.89925,0,0,0,0,0,0,0,0,萨迦县,Sa'gya Xian,AI,0,0,0
1494,120.02525,28.897268,0,0,0,0,0,0,0,0,永康县,Yongkang Xian,AI,0,0,0
1495,119.80227,28.895449,0,0,0,0,0,0,0,0,武义县,Wuyi Xian,AI,0,0,0
1496,107.59658,28.878649,0,0,0,0,0,0,0,0,道真仡佬族苗族自治县,Daozhen Gelaozu Miaozu Zizhixian,AI,0,0,0
1497,115.35664,28.861025,0,0,0,0,0,0,0,0,靖安县,Jing'an Xian,AI,0,0,0
1498,85.315941,28.85668,0,0,0,0,0,0,0,0,吉隆县,Gyirong Xian,AI,0,0,0
1499,120.73346,28.852207,0,0,0,0,0,0,0,0,仙居县,Xianju Xian,AI,0,0,0
1500,104.97202,28.847984,0,0,0,0,0,0,0,5,南溪县,Nanxi Xian,AI,0,0,0
1501,121.1206,28.843132,0,0,0,0,0,0,0,0,临海市,Linhai Shi,AH,0,0,0
1502,115.5499,28.842564,0,0,0,0,0,0,0,0,安义县,Anyi Xian,AI,0,0,0
1503,108.766,28.841646,0,0,0,0,0,0,0,0,酉阳土家族苗族自治县,Youyang Tujiazu Miaozu Zizhixian,AI,0,0,0
1504,112.37997,28.837835,0,0,0,0,0,0,0,0,沅江市,Yuanjiang Shi,AH,0,0,0
1505,103.53006,28.833059,0,0,0,0,0,0,0,0,马边彝族自治县,Mabian Yizu Zizhixian,AI,0,0,0
1506,105.82673,28.812002,0,0,0,0,0,0,0,0,合江县,Hejiang Xian,AI,0,0,0
1507,113.08084,28.81172,0,0,0,0,0,0,0,0,汨罗市,Miluo Shi,AI,7,0,0
1508,105.38173,28.782063,0,0,0,0,0,0,0,0,纳溪县,Naxi Xian,AI,0,0,0
1509,118.61594,28.735312,0,0,0,0,0,0,0,0,江山市,Jiangshan Shi,AH,0,0,0
1510,105.05721,28.726171,0,0,0,0,0,0,0,0,江安县,Jiang'an Xian,AI,0,0,0
1511,99.283966,28.712606,0,0,0,0,0,0,0,0,得荣县,Deerong Xian,AI,0,0,0
1512,113.57494,28.709812,0,0,0,0,0,0,0,0,平江县,Pingjiang Xian,AI,0,0,0
1513,109.64812,28.708584,0,0,0,0,0,0,0,0,保靖县,Baojing Xian,AI,0,0,0
1514,115.37715,28.70723,0,0,0,0,0,0,0,0,奉新县,Fengxin Xian,AI,0,0,0
1515,104.52423,28.701313,0,0,0,0,0,0,0,0,宜宾县,Yibin Xian,AI,0,0,0
1516,117.06884,28.69187,0,0,0,0,0,0,0,0,万年县,Wannian Xian,AI,0,0,0
1517,116.68195,28.691545,0,0,0,0,0,0,0,0,余干县,Yugan Xian,AI,0,0,0
1518,115.81368,28.685682,0,0,0,0,0,0,0,0,新建县,Xinjian Xian,AI,0,0,0
1519,118.24018,28.679602,0,0,0,0,0,0,0,0,玉山县,Yushan Xian,AI,0,0,0
1520,112.88029,28.67621,0,0,0,0,0,0,0,0,湘阴县,Xiangyin Xian,AI,0,0,0
1521,97.476013,28.674919,0,0,0,0,0,0,0,0,察隅县,Zayuu Xian,AI,0,0,0
1522,87.111053,28.659052,0,0,0,0,0,0,0,0,定日县,Tingri xian,AI,0,0,0
1523,104.16097,28.657145,0,0,0,0,0,0,0,0,屏山县,Pingshan Xian,AI,0,0,0
1524,120.05844,28.648392,0,0,0,0,0,0,0,0,缙云县,Jinyun Xian,AI,0,0,0
1525,102.50378,28.643764,0,0,0,0,0,0,0,0,越西县,Yuexi Xian,AI,0,0,0
1526,121.25835,28.642612,0,0,0,0,0,0,0,0,黄岩市,Huangyan Shi,AH,0,0,0
1527,104.40749,28.630072,0,0,0,0,0,0,0,0,水富县,Shuifu Xian,AI,0,0,0
1528,109.95229,28.612244,0,0,0,0,0,0,0,0,古丈县,Guzhang Xian,AI,0,0,0
1529,103.95541,28.597258,0,0,0,0,0,0,0,0,绥江县,Suijiang Xian,AI,0,0,0
1530,119.26347,28.587894,0,0,0,0,0,0,0,0,遂昌县,Suichang Xian,AI,0,0,0
1531,109.4875,28.587791,0,0,0,0,0,0,0,0,花垣县,Huayuan Xian,AI,0,0,0
1532,105.69704,28.584595,0,0,0,0,0,0,0,0,赤水县,Chishui Xian,AI,0,0,0
1533,104.90739,28.577988,0,0,0,0,0,0,0,0,长宁县,Changning Xian,AI,0,0,0
1534,112.37273,28.567715,0,0,0,0,0,0,0,0,益阳县,Yiyang Xian,AI,0,0,0
1535,89.684578,28.563877,0,0,0,0,0,0,0,0,康马县,Kangmar Xian,AI,0,0,0
1536,108.49393,28.560753,0,0,0,0,0,0,0,0,沿河土家族自治县,Yanhe Tujiazu Zizhixian,AI,0,0,0
1537,107.44736,28.556452,0,0,0,0,0,0,0,0,正安县,Zheng'an Xian,AI,0,0,0
1538,115.93243,28.552488,0,0,0,0,0,0,0,0,南昌县,Nanchang Xian,AI,0,0,0
1539,102.1657,28.550951,0,0,0,0,0,0,0,0,冕宁县,Mianning Xian,AI,0,0,0
1540,107.88981,28.526127,0,0,0,0,0,0,0,0,务川仡佬族苗族自治县,Wuchuan Gelaozu Miaozu Zizhixian,AI,0,0,0
1541,114.35611,28.520634,0,0,0,0,0,0,0,0,铜鼓县,Tonggu Xian,AI,0,0,0
1542,112.13399,28.519619,0,0,0,0,0,0,0,3,桃江县,Taojiang Xian,AI,0,0,0
1543,98.914726,28.491188,0,0,0,0,0,0,0,0,德钦县,Deeqeen Xian,AI,0,0,0
1544,110.39697,28.458191,0,0,0,0,0,0,0,0,沅陵县,Yuanling Xian,AI,6,0,0
1545,119.48534,28.450748,0,0,0,0,0,0,0,0,松阳县,Songyang Xian,AI,0,0,0
1546,108.98788,28.450329,0,0,0,0,0,0,0,0,秀山土家族苗族自治县,Xiushan Tujiazu Miaozu Zizhixian,AI,0,0,0
1547,118.19136,28.438469,0,0,0,0,0,0,0,0,广丰县,Guangfeng Xian,AI,0,0,0
1548,91.43634,28.437246,0,0,0,0,0,0,0,0,措美县,Comai Xian,AI,0,0,0
1549,117.90309,28.426693,0,0,0,0,0,0,0,0,上饶县,Shangrao Xian,AI,0,0,0
1550,115.37228,28.425598,0,0,0,0,0,0,0,0,高安县,Gao'an  Xian,AI,0,0,0
1551,117.60305,28.423759,0,0,0,0,0,0,0,0,横峰县,Hengfeng Xian,AI,0,0,0
1552,92.462959,28.409546,0,0,0,0,0,0,0,0,隆子县,Lhuunzee Xian,AI,0,0,0
1553,117.42131,28.401876,0,0,0,0,0,0,0,0,弋阳县,Yiyang Xian,AI,0,0,0
1554,114.7789,28.393312,0,0,0,0,0,0,0,0,宜丰县,Yifeng Xian,AI,0,0,0
1555,104.55654,28.392288,0,0,0,0,0,0,0,0,高县,Gao Xian,AI,0,0,0
1556,111.21455,28.385363,0,0,0,0,0,0,0,0,安化县,Anhua Xian,AI,0,0,0
1557,90.860611,28.381462,0,0,0,0,0,0,0,0,洛扎县,Lhozhag Xian,AI,0,0,0
1558,104.79779,28.381191,0,0,0,0,0,0,0,0,珙县,Gong Xian,AI,0,0,0
1559,112.80692,28.376579,0,0,0,0,0,0,0,0,望城县,Wangcheng Xian,AI,0,0,0
1560,116.25907,28.364485,0,0,0,0,0,0,0,0,进贤县,Jinxian Xian,AI,0,0,0
1561,121.35361,28.363907,0,0,0,0,0,0,0,0,温岭县,Wenling Xian,AI,0,0,0
1562,87.77153,28.362658,0,0,0,0,0,0,0,0,定结县,Dinggyee Xian,AI,0,0,0
1563,105.08633,28.340626,0,0,0,0,0,0,0,0,兴文县,Xingwen Xian,AI,0,0,0
1564,103.12743,28.325417,0,0,0,0,0,0,0,0,美姑县,Meigu Xian,AI,0,0,0
1565,106.20663,28.322866,0,0,0,0,0,0,0,0,习水县,Xishui Xian,AI,0,0,0
1566,102.40721,28.310705,0,0,0,0,0,0,0,0,喜德县,Xide Xian,AI,0,0,0
1567,117.70587,28.307835,0,0,0,0,0,0,0,0,铅山县,Yanshan Xian,AI,0,0,0
1568,117.20227,28.287901,0,0,0,0,0,0,0,0,贵溪县,Guixi Xian,AI,0,0,0
1569,110.15422,28.280029,0,0,0,0,0,0,0,0,泸溪县,Luxi Xian,AI,0,0,0
1570,88.525291,28.267611,0,0,0,0,0,0,0,0,岗巴县,Gamba Xian,AI,0,0,0
1571,103.57256,28.262392,0,0,0,0,0,0,0,0,雷波县,Leibo Xian,AI,0,0,0
1572,108.11899,28.259743,0,0,0,0,0,0,0,0,德江县,Dejiang Xian,AI,0,0,0
1573,112.55048,28.2593,0,0,0,0,0,0,0,0,宁乡县,Ningxiang Xian,AI,0,0,0
1574,114.92675,28.241369,0,0,0,0,0,0,0,0,上高县,Shanggao Xian,AI,0,0,0
1575,103.63547,28.238705,0,0,0,0,0,0,0,0,永善县,Yongshan Xian,AI,0,0,0
1576,116.6061,28.232292,0,0,0,0,0,0,0,0,东乡县,Dongxiang Xian,AI,0,0,0
1577,116.80988,28.20277,0,0,0,0,0,0,0,0,余江县,Yujiang Xian,AI,0,0,0
1578,112.97813,28.198198,0,0,0,0,0,0,0,0,长沙县,Changsha Xian,AI,0,0,0
1579,115.78578,28.197754,0,0,0,0,0,0,0,0,丰城市,Fengcheng Shi,AH,0,0,0
1580,105.44255,28.181732,0,0,0,0,0,0,0,0,叙永县,Xuyong Xian,AI,0,0,0
1581,109.19439,28.168827,0,0,0,0,0,0,0,0,松桃苗族自治县,Songtao Miaozu Zizhixian,AI,0,0,0
1582,104.5134,28.163548,0,0,0,0,0,0,0,0,筠连县,Junlian Xian,AI,3,0,0
1583,85.96328,28.157806,0,0,0,0,0,0,0,0,聂拉木县,Nyalam Xian,AI,4,0,0
1584,120.68942,28.150871,0,0,0,0,0,0,0,0,永嘉县,Yongjia Xian,AI,5,0,0
1585,113.62144,28.149572,0,0,0,0,0,0,0,0,浏阳县,Liuyang Xian,AI,0,0,0
1586,120.28815,28.143875,0,0,0,0,0,0,0,0,青田县,Qingtian Xian,AI,7,0,0
1587,121.22768,28.140015,0,0,0,0,0,0,0,0,玉环县,Yuhuan Xian,AI,0,0,0
1588,106.81741,28.138098,0,0,0,0,0,0,0,4,桐梓县,Tongzi Xian,AI,0,0,0
1589,120.95769,28.130676,0,0,0,0,0,0,0,0,乐清县,Yueqing Xian,AI,9,0,0
1590,119.56376,28.112402,0,0,0,0,0,0,0,0,云和县,Yunhe Xian,AI,0,0,0
1591,114.44938,28.111526,0,0,0,0,0,0,0,0,万载县,Wanzai Xian,AI,0,0,0
1592,119.12091,28.082565,0,0,0,0,0,0,0,0,龙泉市,Longquan Shi,AH,0,0,0
1593,104.24786,28.0755,0,0,0,0,0,0,0,0,盐津县,Yanjin Xian,AI,0,0,0
1594,115.5396,28.064373,0,0,0,0,0,0,0,0,樟树市,Zhangshu Shi,AH,0,0,0
1595,105.80936,28.038115,0,0,0,0,0,0,0,0,古蔺县,Gulin Xian,AI,0,0,0
1596,102.83526,28.018797,0,0,0,0,0,0,0,0,昭觉县,Zhaojue Xian,AI,0,0,0
1597,110.18265,28.018482,0,0,0,0,0,0,0,0,辰溪县,Chenxi Xian,AI,0,0,0
1598,120.65322,28.018291,0,0,0,0,0,0,0,0,瓯海县,Ouhai Xian,AI,0,0,0
1599,108.41129,28.007593,0,0,0,0,0,0,0,0,印江土家族苗族自治县,Yinjiang Tujiazu Miaozu Zizhixian,AI,0,0,0
1600,91.952576,27.993498,0,0,0,0,0,0,0,0,错那县,Cona Xian,AI,0,0,0
1601,119.64317,27.974432,0,0,0,0,0,0,0,0,景宁畲族自治县,Jingning Shezu Zizhixian,AI,0,0,0
1602,107.72446,27.971205,0,0,0,0,0,0,0,0,凤冈县,Fenggang Xian,AI,0,0,0
1603,107.18326,27.960619,0,0,0,0,0,0,0,0,绥阳县,Suiyang Xian,AI,0,0,0
